MD(ft),PORO(v/v),Permeability(mD),RHOB(g/cm3),DTS(us/ft),DT(us/ft),PEF(B/E),RD(OHMM),RS(OHMM),ROP,DENC(g/cm3),NPHI(v/v),Zone
4734.05018424,0.039348,-999,2.690694132424912,-999,71.004134787314,6.8148824495418,487.0650021077624,702.5232104749978,16.644710015324907,0.0627079212263687,0.0717521269959693,Upper
4740.610184239999,-999.0,-999,2.5896311686509503,-999,65.50629266856967,5.961189489736382,184.12751629032616,197.6227958781402,18.965017278265783,0.0761337795796075,0.1058637425897109,Upper
4747.17018424,0.0960524363891279,-999,2.5139251028217413,-999,60.39175425414108,5.8700804799541,212.60488609129888,277.2176939306976,20.015682400486345,0.0566645542005067,0.107090576159673,Upper
4753.730184239999,-999.0,-999,2.748099574140906,-999,82.3906646152518,8.197958227365396,148.93991867252743,97.56469681155411,19.70308126219989,0.0367057916836687,0.2816497870704533,Upper
4760.29018424,0.1393982818377218,-999,2.496109563185028,-999,82.60891805690336,6.058853855120363,160.31269470123164,194.30712541182257,19.91323860557465,0.064994915366228,0.2043472206575919,Upper
4766.850184239999,-999.0,-999,2.425849073968485,-999,83.14283503148201,5.557440298203538,78.58959690392899,79.34336639691733,18.981371315219143,0.07356182051992,0.1864607310710795,Upper
4773.41018424,0.1382195399607792,-999,2.4432705908610166,-999,79.78914466194676,5.435813557332695,94.09217740939629,89.68124212552152,20.74971853576952,0.0598456590760288,0.1829939661191308,Upper
4779.970184239999,-999.0,-999,2.580800677264244,-999,70.42242078362604,6.006936539373142,221.0551552063893,265.1968652986065,19.82175172137996,0.0619997178065648,0.1048505926062138,Upper
4786.53018424,0.0303645212245052,-999,2.594498552287764,-999,71.59390522436344,6.408393103143938,228.529006383082,233.85504091149133,24.723233468234003,0.0529985522877632,0.1554275334964142,Upper
4793.09018424,-999.0,-999,2.485641449856843,-999,66.65294673305021,6.067239135689276,154.97254075657617,183.68917917093592,19.91874966361361,0.063107750093363,0.1249147627380758,Upper
4799.650184239999,0.058291121034722,-999,2.601098599596082,-999,69.50297672890834,5.966010668448825,224.81810031987672,269.85385121001553,21.14824633923212,0.0670498249495103,0.098676432623944,Upper
4806.21018424,-999.0,-999,2.6684802591439705,-999,77.19268642158397,7.027754856451719,205.0863917609877,286.170664084177,19.82934741105802,0.0757482200503546,0.2835920712090868,Upper
4812.770184239999,0.0787843919071548,-999,2.565749563127467,-999,72.21518746001666,6.17724616386174,183.38670482331824,201.9513395429432,18.028786018313934,0.0623476812150187,0.1158440518124394,Upper
4819.33018424,-999.0,-999,2.579900319061903,-999,72.39545566334877,6.331336081265388,206.64457581127888,251.7637409326321,17.682761783473275,0.0480540148622821,0.1128993618761935,Upper
4825.890184239999,0.0495663393380624,-999,2.6029657374229846,-999,75.305124345946,6.250330451705186,167.6317271042199,182.7070322829824,17.009339605511794,0.0786889940571578,0.1240431373405459,Upper
4832.45018424,-999.0,-999,2.585144001805015,-999,65.42112237752109,5.952505452063205,200.22102932001684,227.7600231414065,19.09312745585931,0.0691786279591239,0.1022266285607956,Upper
4839.010184239999,0.1006392674235917,-999,2.5288889192095434,-999,60.2465512309434,5.910078111962065,222.585772873906,310.3002050586708,20.02840683988865,0.0548967168271642,0.1024925444753749,Upper
4845.570184239999,-999.0,-999,2.5642047800258063,-999,69.46474020704144,6.144328276532691,170.4658023614747,213.7328299612898,16.136305434348436,0.0603254934709694,0.1141134295963142,Upper
4852.13018424,0.0757263525273431,-999,2.5808007807484903,-999,70.42240103969436,6.0069344826237625,221.0551789215289,265.1971503114661,19.82175198440241,0.0619996746881291,0.1048506831549287,Upper
4858.690184239999,-999.0,-999,2.571295428012752,-999,71.04803013155372,6.125783827961771,176.34970573942616,177.9457125543051,16.64787899824216,0.0685274805185919,0.1269519698363427,Upper
4865.25018424,0.0845963026969565,-999,2.5525502309239294,-999,69.57291405284168,6.022955571990235,137.7283286563808,164.6170334946482,20.284361188604667,0.0644842971728125,0.1270832195278094,Upper
4871.810184239999,-999.0,-999,2.58570502356062,-999,66.8086919123863,5.911670441655687,207.09571467213016,241.6987290789931,19.325847863674618,0.070133370602337,0.1011668982754719,Upper
4878.37018424,0.0195662671642051,-999,2.6931824477517696,-999,78.75024304948327,7.26881473073587,212.68414523011185,325.91849196264053,19.809581446940484,0.071858534297289,0.2831229260447848,Lower
4884.930184239999,-999.0,-999,2.5934944932346085,-999,64.63866940170821,6.013079297421638,201.6704255936656,222.8680918689436,19.09611096847141,0.0693768715853556,0.0982895371457561,Lower
4891.49018424,0.0801921146513092,-999,2.577050021877894,-999,74.7864488169108,6.076351906742598,195.06044361637143,233.3315200087507,21.71439326388949,0.0627999697075315,0.1447989868852215,Lower
4898.050184239999,-999.0,-999,2.5646997898584165,-999,74.10645195431671,6.071251576061872,179.81306660363109,195.79224979080823,18.3421147262347,0.0722971000461545,0.1338977304709036,Lower
4904.610184239999,0.1555168781870559,-999,2.44580438479288,-999,84.08749983966594,5.6007500400835175,83.46333244258851,89.20010561147026,18.015307194824736,0.0655956152071204,0.1795405726953088,Lower
4911.17018424,-999.0,-999,2.40635390102669,-999,79.7911446641406,5.2881865400035375,76.12326308380686,72.39609978718791,21.292995007775072,0.0614503587081791,0.1870978803060384,Lower
4917.730184239999,0.2002612543001163,-999,2.365298126300298,-999,81.01330312769555,5.271926013599069,65.63044042092142,60.87456379713211,18.097708190934103,0.0522123128837582,0.1926076286345024,Lower
4924.29018424,-999.0,-999,2.3534617923461862,-999,80.72880823767628,5.33638638167174,55.06359389361657,52.64019609895253,22.014167461178022,0.042228613880644,0.1841744166048825,Lower
4930.850184239999,0.1959482306117141,-999,2.3562521930985727,-999,83.39491464446803,5.253141425033827,66.53419819651171,67.26468786826118,23.35806279836178,0.0408857739569238,0.1799715943247884,Lower
4937.41018424,-999.0,-999,2.3382036425717243,-999,88.5318739634746,5.513837870490839,44.04426032132733,39.77867168683027,19.02643065101556,0.0459447134538541,0.2165036206823367,Lower
4943.970184239999,0.211832772413374,-999,2.31596531451392,-999,83.8470375904328,5.398683267109754,53.13519254336071,50.873955046785504,23.959038303417383,0.0360698780294412,0.2078392490016022,Lower
4950.53018424,-999.0,-999,2.5561,-999,69.0988993259887,6.422951346556745,191.27209261894384,232.4830975305157,20.98003775594999,0.0500327009676558,0.104293803200427,Lower
4957.09018424,0.0680460052960707,-999,2.527796163705986,-999,76.25587204684437,6.405850934082226,176.94841067819428,191.1500618703447,18.445378197197805,0.0528016441260059,0.1648444650771327,Lower
4963.650184239999,-999.0,-999,2.5445944369405447,-999,65.90575644867076,5.778602973928396,168.8031948721,179.2994944049785,19.936910478836147,0.0678714100047307,0.1124087969216213,Lower
4970.21018424,0.0849598046222137,-999,2.573450589668903,-999,73.25276871286178,6.122269738382139,142.20439485849843,145.4847591566173,20.69008439945556,0.0741941033109765,0.1431904265519384,Lower
4976.770184239999,-999.0,-999,2.586401414051209,-999,74.3796297270889,6.244052268506028,173.68829867336487,198.3372908932464,18.07053392626131,0.0575905729919441,0.1118963863135786,Lower
4983.33018424,0.1300234227071022,-999,2.502000080712873,-999,76.0300548283594,6.081603118976052,118.79515248967942,115.2199786687405,19.63410624948251,0.0628499625261657,0.1520003805035479,Lower
4989.890184239999,-999.0,-999,2.384990217256303,-999,87.6481943768886,5.604121616093829,54.37099266075752,51.75549633037876,20.72383989704178,0.0574100704714531,0.2021559703509329,Lower
4996.45018424,0.1935415048290112,-999,2.3212700086487126,-999,86.3405244030177,5.074713918247553,45.55162310533007,47.42809108298104,19.82733205972034,0.0493391410624648,0.2208474145386821,Lower
5003.010184239999,-999.0,-999,2.324151160508187,-999,81.60838784602221,5.203503106200155,43.85298787689357,37.95321016373365,24.935533372104043,0.0316142205421582,0.1733491339357313,Lower
5009.570184239999,0.2200554322589607,-999,2.347306764037946,-999,89.7713865547144,5.416511495879658,46.91626184361812,43.14754290916047,19.436669210952456,0.0556487488022225,0.2160330941931773,Lower
5016.13018424,-999.0,-999,2.3316296341855307,-999,79.76825680319628,5.184607699631696,48.41372242908528,44.92911495100049,23.97643136047298,0.0497545554114884,0.2059463351138297,Lower
5022.690184239999,0.0679777249869102,-999,2.6525368874351885,-999,73.28041678554368,6.511955600258541,364.6483007110815,506.8490937361837,19.27750047846408,0.0641217627289884,0.0944835693999119,Lower
