MD(ft),PORO(v/v),Permeability(mD),RHOB(g/cm3),DTS(us/ft),DT(us/ft),PEF(B/E),RD(OHMM),RS(OHMM),ROP,DENC(g/cm3),NPHI(v/v),Zone
4368.41586768,-999,-999,2.509171221996504,-999.0,78.97497131172625,9.064710422165517,138.3820367686099,148.49466742164586,11.628419691918904,0.1215127423397332,0.2517150154137698,Upper
4374.97586768,-999,-999,2.5324789459930948,-999.0,80.90578203713346,9.82574231769997,181.288493375326,204.3732816667089,6.50843,0.1613572675062899,0.2009825020875462,Upper
4381.53586768,-999,-999,2.5412600650348964,-999.0,73.28406827461556,5.063316454942576,254.61301422922352,254.9103102235787,13.139652170069636,0.0220173755208401,0.1288125745959279,Upper
4388.09586768,-999,-999,2.5074161186345085,-999.0,57.91870268258535,5.375990243940014,104.53975693839742,37.18888007647815,13.043498750960923,0.0272473741045113,0.0826511369507575,Upper
4394.65586768,-999,-999,2.593040048022878,-998.9999999999998,79.99774608508253,6.575752134972125,246.99188331069467,242.44147540873632,4.062016738325701,0.0957423593269873,0.1720892078220781,Upper
4401.21586768,-999,-999,2.355615309183147,-999.0,99.5703036747509,3.697190894874812,81.52494071557257,88.51935601808188,24.38771961157328,0.0053970754520588,0.29161849705817,Upper
4407.77586768,-999,-999,2.222415078299408,-999.0,115.43785999048654,3.642063747553153,63.51770928957068,64.54741021236234,40.04542914191299,0.016083644140095,0.3432352077029526,Upper
4414.33586768,-999,-999,2.1429300149025705,-999.0,109.34129851941996,2.402428429072127,60.07146824240075,49.006096142811785,12.475372520007316,0.0021588268594648,0.286389647874729,Upper
4420.895867679999,-999,-999,2.1174408218538154,-999.0,99.96218460941176,2.1233521051377324,31.82550711855602,49.3468289233699,27.68143369842275,-0.0079591471389801,0.2854647052522978,Upper
4427.45586768,-999,-999,2.239028073632785,-999.0,114.16196520856758,3.824133104268544,63.449712614999896,69.31786432188953,39.98115613813751,0.0164579787706991,0.3256126553478186,Upper
4434.01586768,-999,-999,2.426486898190668,-999.0,70.04066566072443,7.060028382175729,197.0711618559521,183.4867495239872,16.793849078140653,0.066225143829572,0.2382504935650182,Upper
4440.57586768,-999,-999,2.2637101861547624,-999.0,104.55130253543987,4.918428930266455,75.16298320297427,76.71613651499212,39.7564,0.0196231924931976,0.3616191273627158,Upper
