MD(ft),PORO(v/v),Permeability(mD),RHOB(g/cm3),DTS(us/ft),DT(us/ft),PEF(B/E),RD(OHMM),RS(OHMM),ROP,DENC(g/cm3),NPHI(v/v),Zone
4464.99609416,-999,-999,2.355620190556419,117.21328213603546,68.81583039574663,5.914513819905099,36.5287361363944,51.32916539307036,19.961730411835795,0.026083360886671,0.1123444365605827,Upper
4471.55609416,-999,-999,2.48534200285953,104.67166263803254,65.49486544215078,6.195823688132556,31.61198905897177,48.71252881249942,16.90909030935734,0.0348949405287811,0.1006453484624226,Upper
4478.11609416,-999,-999,2.289025249246206,117.07179521006056,68.34506957011723,5.703490097314909,32.610954721195284,48.76238269638224,19.946924796071286,0.0160529748858078,0.1175472970191439,Upper
4484.67609416,-999,-999,2.379875834765594,121.67510441860276,65.70217977249995,6.347575085456055,-999.0,-999.0,19.95415721789841,0.0187289507734208,0.1032807651454957,Upper
4491.23609416,-999,-999,2.625920893231348,114.539090087374,64.64319363766577,6.925636359507029,28.51835099180094,41.76145346967268,19.9361287281931,0.0556869417304077,0.0637320244849938,Upper
4497.79609416,-999,-999,2.475648981131924,120.9089650326393,73.2425676756228,6.220217555762766,498.4204309761354,743.2686009817148,19.083161296240178,0.0709701701428567,0.1439627699431491,Upper
4504.35609416,-999,-999,2.269832281718844,121.06145540071992,69.14654241983938,5.6908163558893685,-999.0,-999.0,19.94634153776633,0.0178855961980141,0.1395423847920566,Upper
4510.91609416,-999,-999,2.198513689165932,146.69023700348555,93.2482531277787,5.586562679027524,-999.0,-999.0,19.74379471842413,0.0447519805909491,0.1974511454232537,Upper
4517.47609416,-999,-999,2.38085476348285,121.79176580115998,65.76597166235996,6.347602005995779,-999.0,-999.0,19.95499909659525,0.0192575722807392,0.1036649946670187,Upper
4524.03609416,-999,-999,2.4295124570088604,107.26382109405048,67.31412498647823,6.115977763716936,33.649978986654645,52.93531343572042,17.845874829582684,0.0267912064772728,0.1096964009232153,Upper
4530.59609416,-999,-999,2.5183420020009173,116.11206596125284,69.75479040099259,6.094581056886275,575.367099083146,810.084967091857,19.976922281484804,0.059128998999541,0.0928632690383732,Upper
4537.15609416,-999,-999,2.528179780720058,114.07010588891396,68.83728820530102,6.513037522087556,45.5048252189788,31310.224358476968,16.992259433924783,0.0718380653108772,0.1156796637380245,Lower
4543.71609416,-999,-999,2.288514045964128,116.5880981500346,68.45234674068709,5.678934912390514,36.26742914231463,54.5791208597714,19.94734305330208,0.0163608586806961,0.1166817369165334,Lower
4550.27609416,-999,-999,2.270177373420112,121.0522511933966,69.12302408059216,5.693611070082787,-999.0,-999.0,19.94630604693491,0.0178251862721904,0.139300745088762,Lower
4556.836094159999,-999,-999,2.4206237691869403,114.15768036095544,71.60853873887449,5.780743318186252,160.92557153837018,205.0195041723727,18.510742075007062,0.0517270826224155,0.1347306367262233,Lower
4563.39609416,-999,-999,2.583711029006674,118.09501789939854,70.33723558892228,6.380494344704504,20.98970196759645,28.57806826406673,17.16182352408865,0.0940216483170514,0.0989698101492724,Lower
4569.95609416,-999,-999,2.538455600382886,117.6369354316976,70.24304455492472,6.242705242629563,45.86779525098154,32677.45342317869,16.892766447170796,0.0730145850866292,0.1055244158705864,Lower
4576.51609416,-999,-999,2.563316692479628,124.63984595174004,75.141699002628,7.58544630286428,169.89474250962277,178.4477092235406,15.193806736672776,0.0469518645854902,0.2346452941413818,Lower
4583.07609416,-999,-999,2.400124501030694,121.45872056550256,71.5668589453453,6.544113372023385,16.508974810311912,69.04695043771196,19.847149426922982,0.0314427541010793,0.1689034780314819,Lower
4589.63609416,-999,-999,2.541225416289985,120.2668853326889,70.80673427335356,5.801745238645077,191.02799340619364,255.6198958476927,19.727066304096816,0.0666556936774047,0.1010009323224819,Lower
4596.19609416,-999,-999,2.476545780640985,117.09326894341962,74.19517701120567,5.802296116696128,283.3018074761434,407.4498439130597,18.114269964298053,0.0852515309178727,0.1244510081654284,Lower
