MD(ft),PORO(v/v),Permeability(mD),RHOB(g/cm3),DTS(us/ft),DT(us/ft),PEF(B/E),RD(OHMM),RS(OHMM),ROP,DENC(g/cm3),NPHI(v/v),Zone
4602.6620008,-999,-999,2.4653822551842235,-999,58.66156119534286,-999,156.89530854868207,226.6502777112397,14.90036022034836,0.0263702812828025,0.045718701299265,Upper
4609.2220008,-999,-999,2.893902970804385,-999,62.68669680880237,-999,146.43450456055515,173.20880569482046,22.03055559849321,0.1158218457330785,0.3536577163998793,Upper
4615.7820008,-999,-999,2.781137289723819,-999,70.38434044354183,-999,281.3561309182763,439.2260211687136,16.24097592920166,0.0890560280549283,0.1705988317530797,Upper
4622.3420008,-999,-999,2.661711520319872,-999,68.01671174241955,-999,234.85885202304576,395.35701932185225,18.26079481553696,0.0656496742317502,0.2239501019723768,Upper
4628.9020008,-999,-999,2.7511066606633348,-999,60.46581456418377,-999,424.3048474958406,883.3549149574462,14.750743512451336,0.0512020494348722,0.1217046112284624,Upper
4635.4620008,-999,-999,2.516974234411691,-999,61.29283462374971,-999,383.3432891599469,383.8873617097408,14.567983927341524,0.0594066326637097,0.0775221088790325,Upper
4642.0220008,-999,-999,2.972655620379041,-999,76.00148222486578,-999,65.45308051119109,63.93875145536395,14.96141096849241,0.0589091015127346,0.1603291326378527,Upper
4648.5820008,-999,-999,2.7294179695112777,-999,65.44488405839014,-999,385.4434866305469,1222.8167888602345,15.89985246639714,0.0645850477040289,0.1387363579808928,Upper
4655.1420008,-999,-999,2.541151208172668,-999,85.21325994736192,-999,184.4516319085882,187.81505778217107,19.548980783963,0.0614490019443183,0.2568112762782276,Upper
4661.7020008,-999,-999,2.465297711986455,-999,94.91317708531206,-999,196.5749007979014,274.44627712902746,13.26635560692367,0.0582651107292736,0.2153190016750373,Upper
4668.262000799999,-999,-999,2.4756075979322807,-999,84.05389144180496,-999,141.00014009524554,141.3135489627958,19.407302907236804,0.0663357086511864,0.2532299197504012,Upper
4674.8220008,-999,-999,2.5198703518339225,-999,69.43345393811667,-999,109.77616722240072,116.29467343945836,14.963953129109752,0.0601914113871929,0.1516654635545558,Upper
4681.3820008,-999,-999,2.961046505362509,-999,76.12902522386392,-999,62.66999609537712,54.33781341117837,14.957499609537711,0.06665505648665,0.1586470910559426,Upper
4687.9420008,-999,-999,2.43260799894754,-999,66.00518924833473,-999,283.4626045293141,2193.619078656635,11.806508315244011,0.0652312296535711,0.1160388910194604,Upper
4694.5020008,-999,-999,2.8193899993108453,-999,66.9027802993647,-999,347.02575039626385,534.8844030598457,14.291996265446285,0.0882693763352367,0.1215192513266223,Upper
4701.0620008,-999,-999,2.901972409734299,-999,76.1386957833681,-999,56.58064026294929,45.77981660562534,14.947965948783214,0.0629839059438779,0.1714983118602367,Upper
4707.6220008,-999,-999,2.537481161248035,-999,76.21397434609244,-999,280.10122083650134,325.78457532673093,11.6243780694928,0.0706971742561177,0.1660302262631954,Upper
4714.1820008,-999,-999,2.8965477125834096,-999,62.64791939455304,-999,146.76934342799126,174.1057532889911,22.04656558733596,0.1156681757214532,0.353584925341741,Upper
4720.7420008,-999,-999,2.5611755348773824,-999,66.06569079864659,-999,236.44841684870445,277.50159545560047,20.280512154998977,0.027050532178398,0.1443819857937732,Upper
4727.3020008,-999,-999,2.5472538390025665,-999,58.10125728957616,-999,340.810457087697,428.8953133996827,14.786956569560402,0.0452930650276213,0.046536650178171,Upper
4733.8620008,-999,-999,2.8960996223365143,-999,62.65448932938097,-999,146.71261273618256,173.95378629088518,22.04385306548969,0.1156942115461964,0.3535972581008298,Lower
4740.4220008,-999,-999,2.556507834403911,-999,63.92610423422784,-999,402.86708046992936,574.7819653554667,12.843049448858125,0.0500386234453845,0.1131809625643931,Lower
4746.9820008,-999,-999,2.700699605735444,-999,51.2324651531623,-999,612.4822865455405,4522.740469906437,10.710977609711742,0.0742506899629729,-0.0019001971322779,Lower
4753.5420008,-999,-999,2.5935300417871234,-999,84.16586676305275,-999,178.79930741719312,181.15212492405325,18.51018512261902,0.0728357897524318,0.2612660769660901,Lower
4760.1020008,-999,-999,2.77025007799502,-999,72.60262339850604,-999,233.0131816776136,347.00386283412286,17.153271869568574,0.0832012999170024,0.1808380667619173,Lower
4766.6620008,-999,-999,2.2811498540940494,-999,84.55838666813476,-999,32.99022887540976,33.047714718945,14.718862402005817,0.0576481032226399,0.2003495622821477,Lower
4773.2220008,-999,-999,2.3129013281165105,-999,83.27062509002663,-999,36.295464840778685,32.97039843495316,14.882451992174763,0.0543493359417447,0.1947449088867095,Lower
4779.7820008,-999,-999,2.472758963777951,-999,74.52700081017538,-999,82.24285344012902,79.91008713315989,14.871372122883525,0.0895553415730359,0.1486055631920504,Lower
4786.3420008,-999,-999,2.80168702766796,-999,85.08659253918745,-999,134.51190930681912,163.40544046943057,21.3871666587381,0.0689454094478867,0.278723355226269,Lower
4792.9020008,-999,-999,2.5247792069027573,-999,56.96145878366713,-999,185.22711321097967,294.52377439802103,14.900868954181217,0.0281577768645068,0.0269934662011602,Lower
4799.4620008,-999,-999,2.559397695107036,-999,57.23377993212756,-999,375.2739488651855,497.33558430588937,14.827805081549403,0.0448839915528436,0.0412952958613761,Lower
4806.0220008,-999,-999,2.5844517164968948,-999,74.51858244888477,-999,165.6014245216371,260.3324509977443,20.656008619135527,0.0685412773933318,0.2027964268840154,Lower
4812.5820008,-999,-999,2.3072723791901764,-999,84.89990943765667,-999,37.30461994830914,34.091698925048256,14.936658519345247,0.0635723297501608,0.2038399901119968,Lower
4819.1420008,-999,-999,2.262351227436896,-999,83.65248560382479,-999,-999.0,-999.0,14.945896753231438,0.051950910678987,0.1846496436473528,Lower
4825.7020008,-999,-999,2.262353292193719,-999,83.65262960396196,-999,-999.0,-999.0,14.945891291616617,0.0519524425953399,0.1846490442018235,Lower
4832.262000799999,-999,-999,2.262350100619144,-999,83.65240701737383,-999,-999.0,-999.0,14.945899733846137,0.051950074652913,0.1846499707879905,Lower
4838.8220008,-999,-999,2.729131117092513,-999,77.49617671571595,-999,228.36343061952283,318.3304884004007,14.325614039904764,0.097571577972229,0.2162168027068179,Lower
4845.3820008,-999,-999,2.5932539539212414,-999,73.25279083705713,-999,345.7710845725361,394.9783072723478,14.358291485919818,0.0819096408281861,0.1395976759330451,Lower
4851.9420008,-999,-999,2.7813432449831987,-999,70.36550908699672,-999,285.1457076908583,446.1355491271321,15.976838309047505,0.089917788219174,0.16948775732748,Lower
4858.5020008,-999,-999,2.807318429562694,-999,77.08705107248602,-999,50.907832630097936,51.60851403542923,14.951631732608153,0.0645868269310486,0.1844053211222499,Lower
