MD(ft),PORO(v/v),Permeability(mD),RHOB(g/cm3),DTS(us/ft),DT(us/ft),PEF(B/E),RD(OHMM),RS(OHMM),ROP,DENC(g/cm3),NPHI(v/v),Zone
4617.35753896,-999,-999,2.5658876188864244,108.1517044585036,66.13098926975604,5.932874209291461,14.986940069335407,23.51207184580301,11.340523516516772,0.0689901180109725,0.0965138019143227,Upper
4623.91753896,-999,-999,2.5279498225862875,110.12848222137366,68.4600649028826,6.429185367185735,-999.0,-999.0,20.182845448969644,0.0574231949997879,0.0954034711492254,Upper
4630.47753896,-999,-999,2.5556093058530225,115.83169810133174,71.83083023671989,5.674459869339777,268.4150190934337,408.55237223412087,10.14685237171015,0.0789592253549145,0.1043671328019842,Upper
4637.037538959999,-999,-999,2.516184672954361,121.59099432137732,72.41358248369112,5.466704910984802,222.0781237582064,232.5733549359448,18.67631503196976,0.0708781436269051,0.1110401674299491,Upper
4643.59753896,-999,-999,2.4670934701551155,106.40734994036237,67.02193421950182,6.239562728376089,30.351873612945308,46.73300330790605,17.70431168541168,0.0322748106404939,0.1071143071731442,Upper
4650.157538959999,-999,-999,2.6212942748004964,117.65136362893844,70.70225049924159,7.249061742082894,31.588742268217743,27272.978069286823,16.840992829861165,0.0632212172788992,0.0991679696102402,Upper
4656.71753896,-999,-999,2.541378556991342,173.10220453811814,88.94583153970437,6.793585272187729,156.76660197756306,156.62058698215594,19.956045124416114,0.0636270151045299,0.2452116918408832,Upper
4663.27753896,-999,-999,2.34908548024151,130.21183916667246,86.15225674701968,5.830001797848241,12.554618652773938,19.218650763450924,19.757233469043808,0.0407403217916326,0.1241838712833469,Upper
4669.83753896,-999,-999,2.378695523588985,146.02739822147052,87.69549277434268,6.7562320060134295,215.65684690397137,292.309921081773,19.717963523637483,0.0643873332767553,0.1997347625340475,Upper
4676.39753896,-999,-999,2.3541171171472404,134.17501226964143,85.19229758430109,6.386856258204947,23.19299600582164,33.881507496254315,19.851844246875725,0.0502014082709248,0.1789719892662728,Upper
4682.95753896,-999,-999,2.283615011502202,130.38184897038653,82.78949540797912,5.292768867988904,48.95378313002703,92.38522628275828,17.849910217843746,0.0486594254966563,0.1301939809166531,Upper
4689.51753896,-999,-999,2.31300384224721,125.07176908556715,80.3690012743743,5.274712802730812,-999.0,-999.0,16.815953621719892,0.0540192112360491,0.1301597651166724,Upper
4696.077538959999,-999,-999,2.5135522559251937,112.01120075016698,67.84462012756455,6.377390675509198,488.4981977965634,492.5636941001059,19.716381213306978,0.0641990976299224,0.1194495488149612,Upper
4702.63753896,-999,-999,2.585244223398333,117.54921572728544,70.53107946024419,6.339639223562057,24.83823032910682,34.26426538583868,17.91863533218322,0.0925335478780881,0.0972261773116992,Upper
4709.197538959999,-999,-999,2.561320874703939,140.92828066907322,78.56137426007157,5.445728988176814,279.66292151280663,347.56561300206585,19.26098355318233,0.0754561536642798,0.258492089834756,Upper
4715.75753896,-999,-999,2.5171950662926017,123.1833863862907,73.42956425733671,6.050537819401374,17.36107151675338,21.60295871772917,17.067199417220042,0.0963793476163194,0.1240702548513288,Upper
4722.31753896,-999,-999,2.3148748023560826,131.66762715149608,82.57864107445751,5.8260084747977405,92.18038009024283,181.0186096988924,18.04793635619787,0.0442501686850465,0.1251685029451036,Upper
4728.87753896,-999,-999,2.289658164464787,136.81637931833788,83.407380679413,5.628316888756854,-999.0,-999.0,17.866873313426687,0.0516392384872016,0.2005755812697885,Upper
4735.43753896,-999,-999,2.60304975725972,123.87021900158328,73.5409307352487,7.460487009717147,172.12503898556008,187.24017359607893,15.549957657352463,0.0659499337981055,0.2230497425481881,Upper
4741.99753896,-999,-999,2.537588825490055,111.09124260407256,60.98208035836977,6.647169332479593,674.9110498133601,1038.8236120253823,16.708773025732736,0.0400126496039385,0.084286870317569,Upper
4748.55753896,-999,-999,2.585004476534006,121.7254520155048,74.68079781955045,9.38685402136386,35.46140669417042,29165.979950700475,17.368321949942995,-0.0187694440275914,0.1747171263703905,Lower
4755.117538959999,-999,-999,2.62009848119318,117.54586153491428,70.70104936726995,7.294592651354355,34.49818285192057,30597.82910439872,16.603216744756217,0.062431139359779,0.1003103795743735,Lower
4761.67753896,-999,-999,2.5533530920068457,126.47235675079293,75.50605008883754,7.627277951191751,384.2936922636449,452.4482129501525,17.422717643700132,0.0512199232061378,0.233521362956388,Lower
4768.237538959999,-999,-999,2.542354773964106,105.79240934174986,66.27635588852723,6.478411856903338,44.40115934308482,67.41015961622396,20.010137524123905,0.0405676685288098,0.0701758914444269,Lower
4774.79753896,-999,-999,2.6122707310719,130.87430646420896,76.35558796946334,7.967810070958992,331.39049737157035,453.1949593247439,19.63453462665575,0.0528108586685565,0.2255031508382614,Lower
4781.35753896,-999,-999,2.4961127248933006,140.27903761300234,81.97362859925646,7.316134293621018,100.62115195976358,100.83032237011886,19.71897447598206,0.0642749072108224,0.1914748329794803,Lower
4787.91753896,-999,-999,2.4542081182765108,120.1803178390228,72.73681993944068,6.489284998620066,-999.0,-999.0,19.83544352699922,0.0481404990995049,0.1579865357936445,Lower
4794.47753896,-999,-999,2.1787867252837354,143.9044449717141,88.61467735967639,5.269963994479026,30.72901027502373,46.860243142827855,19.97663933425349,0.0423530787581452,0.166851659339533,Lower
4801.037538959999,-999,-999,2.256972077009998,134.16737039908725,82.69088187454958,5.440206976807439,-999.0,-999.0,19.71002100304884,0.0461051550135387,0.1954944154019996,Lower
4807.59753896,-999,-999,2.308843989634115,140.95367419403615,88.32376312233335,6.11392676296095,165.24417183391165,142.8563343450491,19.85645988254172,0.0446724940962987,0.2288833066519861,Lower
4814.157538959999,-999,-999,2.2492930814031955,119.57182258631818,70.85195927787606,5.405312304028667,32.36232387728933,48.699247149275,19.951055095984096,0.025622571071637,0.1427229429256635,Lower
4820.71753896,-999,-999,2.256408684883245,140.436187080622,88.17836527925898,5.993907987605858,-999.0,-999.0,19.33519196926476,0.050584770493651,0.2341351891250137,Lower
4827.27753896,-999,-999,2.2529348896960646,144.1403256232411,89.71757787724825,5.793296399716545,133.5587345858643,121.2271403140006,18.90371920390823,0.0488972526720118,0.2493420354876029,Lower
4833.83753896,-999,-999,2.2008252670249804,130.71644040272278,86.3443753248006,5.296365907884935,-999.0,-999.0,19.974937436560182,0.0440846261650269,0.2153395727600308,Lower
4840.39753896,-999,-999,2.1609345272227407,131.7767801258127,86.08401869480087,5.907591808172803,28.20282445357772,64.39209561973799,19.941653464054607,0.0266976906302599,0.175800461873948,Lower
4846.95753896,-999,-999,2.200752111571565,129.1751727005893,84.26304664480347,5.280557869381567,-999.0,-999.0,19.970256155482947,0.0426998207682494,0.2143346813037931,Lower
4853.51753896,-999,-999,2.304261442966617,137.83425392916612,83.74717510240221,5.745525867199737,-999.0,-999.0,17.68436824644955,0.052909802819777,0.2032069937294942,Lower
4860.077538959999,-999,-999,2.429532525283899,107.2646383572512,67.31423190194353,6.116017861822043,33.6272707338794,52.899944869433874,17.844165873716765,0.0268048159971264,0.1097220821640691,Lower
4866.63753896,-999,-999,2.598844145008467,120.3736713021232,71.08794080590776,6.863064290118613,34.92310726637821,33869.645400425354,16.786610028728525,0.0632044704095319,0.1201889047839439,Lower
4873.197538959999,-999,-999,2.4989457898633662,126.996868974591,73.32645052163959,6.20024459850493,403.5892193726184,435.9231966224209,19.751965142506428,0.0619494162871288,0.1443740002841576,Lower
