MD(ft),PORO(v/v),Permeability(mD),RHOB(g/cm3),DTS(us/ft),DT(us/ft),PEF(B/E),RD(OHMM),RS(OHMM),ROP,DENC(g/cm3),NPHI(v/v),Zone
4731.14054544,-999,-999,2.5642484669576984,-999.0,2.94847346406139,-999.0,149.8891800953427,160.0014898790773,-999.0,-999,0.1005566711547895,-999
4737.70054544,-999,-999,2.5898345934559543,-999.0,26.93987953690869,-999.0,132.41907111508613,146.01817933919486,-999.0,-999,0.1171564355140913,-999
4744.26054544,-999,-999,2.66127697333935,-999.0,46.6034806163379,-999.0,11.04520124671595,9.527603558584389,-999.0,-999,0.0579827327792198,-999
4750.82054544,-999,-999,2.570942626294337,-999.0,88.1489291840824,-999.0,113.37729020047414,108.49017737139744,-999.0,-999,0.1229189364456971,-999
4757.38054544,-999,-999,2.5699072820715574,-999.0,110.36785924742402,-999.0,308.77667350035097,233.0402521534509,-999.0,-999,0.2181190303994689,-999
4763.94054544,-999,-999,2.345970347819887,-999.0,179.0569563071041,-999.0,159.85070721176336,152.07609325724312,-999.0,-999,0.6757939971236406,-999
4770.50054544,-999,-999,2.2719545754453274,-999.0,131.18059610257853,-999.0,64.22086910252874,71.69357673819479,-999.0,-999,0.5889624498869638,-999
4777.06054544,-999,-999,2.2724797408672326,-999.0,131.1702360210737,-999.0,64.33105835650656,71.74933975753885,-999.0,-999,0.5922383363041828,-999
4783.62054544,-999,-999,2.386921575730309,-999.0,121.6744444191919,-999.0,92.95027062482151,96.89177206477316,-999.0,-999,0.76104790463321,-999
4790.18054544,-999,-999,2.3047397025802163,-999.0,113.70329931952402,-999.0,83.98691935631318,96.50011010817914,-999.0,-999,0.4181289527995757,-999
4796.74054544,-999,-999,2.607973335397764,-999.0,43.34220896460655,-999.0,445.99124832797565,449.2084254396744,-999.0,-999,0.0748024387903081,-999
4803.30054544,-999,-999,2.5909350520809147,-999.0,56.0532759611946,-999.0,106.73770303840676,114.00616039378592,-999.0,-999,0.0973731594339726,-999
4809.86054544,-999,-999,2.7772707605578297,-999.0,69.89985099144852,-999.0,266.64526530980515,309.973223622472,-999.0,-999,0.1314536527341503,-999
4816.42054544,-999,-999,2.6077102953392752,-999.0,110.19174910160925,-999.0,397.7626842821061,312.45458615348974,-999.0,-999,0.1082088488767924,-999
4822.98054544,-999,-999,2.607611361703837,-999.0,110.19781175478884,-999.0,398.082833526382,315.0050952750696,-999.0,-999,0.1082045353702872,-999
4829.54054544,-999,-999,2.3950260699111103,-999.0,102.19023330069388,-999.0,80.3246181100589,79.5174996183302,-999.0,-999,0.4144728158519568,-999
4836.10054544,-999,-999,2.6084734567867773,-999.0,109.0682422427668,-999.0,-999.0,-999.0,-999.0,-999,0.1265090825197368,-999
4842.66054544,-999,-999,2.26242385901872,-999.0,124.8138572905714,-999.0,64.4136611418084,70.57322091961336,-999.0,-999,0.5432348877749664,-999
4849.22054544,-999,-999,2.625278491817492,-999.0,37.14752581195919,-999.0,125.34085267209495,141.919205223741,-999.0,-999,0.1300876511447989,-999
4855.78054544,-999,-999,2.59154090013982,-999.0,67.72006399619173,-999.0,248.2239241454436,249.7555435641825,-999.0,-999,0.0950624333224498,-999
4862.34054544,-999,-999,2.659575982829893,-999.0,59.953208195844645,-999.0,468.53623483339135,548.0742094676427,-999.0,-999,0.062329725962808,-999
4868.90054544,-999,-999,2.689408048162399,-999.0,56.14616409983999,-999.0,645.9681540380509,740.7334754239828,-999.0,-999,0.0384760747777618,-999
4875.46054544,-999,-999,2.664113414594859,-999.0,70.41842422069003,-999.0,205.2219211894295,185.20886873830185,-999.0,-999,0.1630391940744003,-999
4882.02054544,-999,-999,2.645196635834363,-999.0,64.30268558832891,-999.0,204.1496678239287,162.48124274453843,-999.0,-999,0.0975713421854914,-999
4888.58054544,-999,-999,2.663108886217776,-999.0,69.90965551774919,-999.0,187.65242497966287,131.4534634432442,-999.0,-999,0.1819041600577551,-999
4895.14054544,-999,-999,2.56278352032216,-999.0,66.06582334507208,-999.0,150.35551281899006,137.60541254943132,-999.0,-999,0.145934404377279,-999
4901.70054544,-999,-999,2.632654010222104,-999.0,42.27387136169483,-999.0,125.6982856621168,139.50087569594123,-999.0,-999,0.1313970708590765,-999
4908.26054544,-999,-999,2.980362292915168,-999.0,82.64027889548376,-999.0,69.6232007481758,72.70170238959497,-999.0,-999,0.3371985172442784,-999
4914.82054544,-999,-999,2.2792764784499497,-999.0,124.09674325518144,-999.0,77.04970765123865,73.36786540021521,-999.0,-999,0.6221489073067707,-999
4921.38054544,-999,-999,2.271298478419434,-999.0,118.21414194639851,-999.0,60.08564067499215,62.07186863754046,-999.0,-999,0.4238879855577572,-999
4927.94054544,-999,-999,2.156532928773087,-999.0000000000002,126.48299478996915,-999.0000000000002,43.26447484646781,57.49027262164581,-999.0000000000002,-999,0.3273445135317118,-999
4934.50054544,-999,-999,2.136811279600542,-999.0,119.58463515761042,-999.0,35.90383661098704,44.93940461449523,-999.0,-999,0.3099492363347153,-999
4941.06054544,-999,-999,2.229517772340716,-998.9999999999998,125.0912759480932,-998.9999999999998,62.03592987539825,68.96842324719971,-998.9999999999998,-999,0.48470897341211,-999
4947.62054544,-999,-999,2.1565410193022743,-999.0,126.48257072411852,-999.0,43.271832648483446,57.494882696767625,-999.0,-999,0.3273845540186142,-999
4954.18054544,-999,-999,2.156548047543342,-999.0,126.4822023381999,-999.0,43.27822436960571,57.49888746809321,-999.0,-999,0.3274193371814851,-999
4960.74054544,-999,-999,2.15652467305961,-999.0,126.48342751396989,-999.0,43.25696682024901,57.48556842264565,-999.0,-999,0.327303655538409,-999
4967.30054544,-999,-999,2.262201754313332,-999.0,124.81849643998169,-999.0,64.37258012111255,70.56353515050621,-999.0,-999,0.5428548215351221,-999
4973.86054544,-999,-999,2.156534768685284,-999.0,126.48289835079774,-999.0,43.266148125107385,57.49132102444487,-999.0,-999,0.3273536193613209,-999
4980.42054544,-999,-999,2.3063985616266924,-999.0,110.40865278228937,-999.0,60.3657326878957,56.26861491778271,-999.0,-999,0.3892113269467319,-999
4986.98054544,-999,-999,2.3087431100195124,-999.0,110.2673009144797,-999.0,60.75719800778285,56.53489620583604,-999.0,-999,0.397632340071215,-999
4993.54054544,-999,-999,2.5376663981249736,-998.9999999999998,121.82467405852331,-998.9999999999998,259.3402717044711,204.6525875685486,-998.9999999999998,-999,0.3466434290938109,-999
5000.10054544,-999,-999,2.685419797851821,-999.0,66.38003708871403,-999.0,348.146762386351,350.97857305263045,-999.0,-999,0.1575518892699251,-999
5006.66054544,-999,-999,2.668583673680539,-999.0,49.280350455299256,-999.0,816.6423338009281,797.0074627276861,-999.0,-999,0.0535987060124391,-999
