MD(ft),PORO(v/v),Permeability(mD),RHOB(g/cm3),DTS(us/ft),DT(us/ft),PEF(B/E),RD(OHMM),RS(OHMM),ROP,DENC(g/cm3),NPHI(v/v),Zone
4372.42938392,-999,-999,2.7302676390663727,138.11848610857805,-999,0.0683011123279399,196.09692340452,336.5805771532051,27.34223576078364,0.0683011123279399,0.1156348583480431,Upper
4378.98938392,-999,-999,2.608510970316752,117.72419206969803,-999,0.0493931781463774,185.56727125855105,273.23740260987546,23.03725243390992,0.0493931781463774,0.1697598064145823,Upper
4385.54938392,-999,-999,2.67129949132944,107.85092889017176,-999,0.0591524585743725,465.7101279367958,633.900482848172,21.22987936799045,0.0591524585743725,0.0550495761078668,Upper
4392.10938392,-999,-999,2.5440401098186745,117.90738257994678,-999,0.0599007192859146,113.76921071128103,101.8809389232632,28.573499450906628,0.0599007192859146,0.1159465833919056,Upper
4398.66938392,-999,-999,2.5341480561900784,100.22379956602578,-999,0.0551524394704606,901.3036685615144,1515.2239170821883,23.93763512781684,0.0551524394704606,0.0962043832803822,Upper
4405.22938392,-999,-999,2.561244053282832,111.87630131045408,-999,0.0565599111952808,221.09735702482632,241.22764458491383,24.673103424893565,0.0565599111952808,0.1170694259427505,Upper
4411.78938392,-999,-999,2.576350905902384,117.78793187322572,-999,0.0657092721773445,151.93656512786694,164.62612128397583,24.11130841176561,0.0657092721773445,0.1255535703211613,Upper
4418.34938392,-999,-999,2.7295555182559585,138.08376902423677,-999,0.0671588514306976,195.99082218310247,335.9449256915598,27.341604888656285,0.0671588514306976,0.1155010369876968,Upper
4424.90938392,-999,-999,2.669203636021223,107.80731312536844,-999,0.0612985859917466,455.7689397292192,625.0423770449922,20.852332085230177,0.0612985859917466,0.055748080988799,Upper
4431.46938392,-999,-999,2.585050028975364,105.57830593029117,-999,0.0707000515117581,301.9500837066071,336.14533064109787,21.720099066349384,0.0707000515117581,0.1020998390257556,Upper
4438.02938392,-999,-999,2.6761040987144304,115.88263276290478,-999,0.0564352553419884,516.089805666506,832.2146477146867,27.310033309772827,0.0564352553419884,0.0623145884173745,Upper
4444.58938392,-999,-999,2.546004591944857,114.8639898236351,-999,0.0549005402288067,197.5182728861872,331.7246983722496,28.551445182959807,0.0549005402288067,0.1112486944470504,Upper
