MD(ft),PORO(v/v),Permeability(mD),RHOB(g/cm3),DTS(us/ft),DT(us/ft),PEF(B/E),RD(OHMM),RS(OHMM),ROP,DENC(g/cm3),NPHI(v/v),Zone
4582.48752112,-999,-999,2.980176128748262,-999.0,82.63865603920694,-999.0,69.61789440612624,72.7320369783117,-999.0,-999.0,0.3369721929119607,Upper
4589.04752112,-999,-999,2.589299677629063,-999.0,26.78808427705181,-999.0,132.634068963966,146.11278428709127,-999.0,-999.0,0.1170721310114565,Upper
4595.60752112,-999,-999,2.626478228668237,-999.0,37.49774493015671,-999.0,125.3265468668286,141.84865159322288,-999.0,-999.0,0.1307562199486438,Upper
4602.16752112,-999,-999,2.564238664759015,-999.0,2.973559904412264,-999.0,149.91590742375317,160.04298585350435,-999.0,-999.0,0.1004938259916296,Upper
4608.727521119999,-999,-999,2.4956992886594755,-999.0,14.336706587038194,-999.0,120.53263347077554,136.31637582953056,-999.0,-999.0,0.145652508134086,Upper
4615.28752112,-999,-999,2.547965947074317,-999.0,26.043327219412483,-999.0,129.57772184652617,144.65900132219488,-999.0,-999.0,0.1270935096406557,Upper
4621.84752112,-999,-999,2.604515422656574,-999.0,67.15530784662923,-999.0,425.4415852623897,379.6555168237993,-999.0,-999.0,0.1651655817946993,Upper
4628.40752112,-999,-999,2.632835164584401,-999.0,42.27842750760181,-999.0,125.68888685838256,139.52247778516914,-999.0,-999.0,0.1315435406037223,Upper
4634.96752112,-999,-999,2.979952566713304,-999.0,82.63670717301146,-999.0,69.61152209159061,72.76846537640705,-999.0,-999.0,0.3367004030764918,Upper
4641.52752112,-999,-999,2.6082505894331462,-999.0,43.38412741514761,-999.0,446.0048160786433,449.19603749341263,-999.0,-999.0,0.0735350928975071,Upper
4648.08752112,-999,-999,2.980171160246036,-999.0,82.63861272708539,-999.0,69.6177527861103,72.73284657273618,-999.0,-999.0,0.3369661525822473,Upper
4654.64752112,-999,-999,2.535761660077785,-999.0,76.34306047536079,-999.0,164.9639169897021,160.83474309769565,-999.0,-999.0,0.1664017064634324,Upper
4661.20752112,-999,-999,2.6345296677704804,-999.0,42.32104532622744,-999.0,125.60097121190816,139.72454197263048,-999.0,-999.0,0.1329136066944252,Upper
4667.76752112,-999,-999,2.605378356943534,-999.0,47.38050456480462,-999.0,297.1981387365377,316.3139451993341,-999.0,-999.0,0.0840125120008653,Upper
4674.32752112,-999,-999,2.6157020899072783,-999.0,64.04677108673252,-999.0,621.9853598932399,678.8226551805524,-999.0,-999.0,0.06998423377807,Upper
4680.88752112,-999,-999,2.6642343304387017,-999.0,70.29525151929779,-999.0,187.7588070270588,133.2973108196016,-999.0,-999.0,0.1853498356526444,Lower
4687.44752112,-999,-999,2.6426504630898755,-999.0,63.2544561352445,-999.0,185.305338411832,102.82227489419536,-999.0,-999.0,0.1131457829238735,Lower
4694.00752112,-999,-999,2.566588014122457,-999.0,83.69447862175694,-999.0,166.05504383949284,157.29164535939637,-999.0,-999.0,0.1665335841807886,Lower
4700.56752112,-999,-999,2.1565440175716,-999.0,126.48241356954898,-999.0,43.274559376436095,57.496591144572,-999.0,-999.0,0.3273993926232197,Lower
4707.12752112,-999,-999,2.206060482327634,-999.0,112.12816463249116,-999.0,55.03240897875868,42.29620188419855,-999.0,-999.0,0.3479403178299699,Lower
4713.68752112,-999,-999,2.3081711846314903,-999.0,110.30178206321276,-999.0,60.66170458326698,56.46993997398378,-999.0,-999.0,0.3955781315876082,Lower
4720.24752112,-999,-999,2.0539016368082543,-999.0,116.0239730600463,-999.0,28.399345276698305,31.26454987773008,-999.0,-999.0,0.4090078131278578,Lower
4726.80752112,-999,-999,2.6129349495631105,-999.0,70.93754382161698,-999.0,131.36502595989725,129.14224050608613,-999.0,-999.0,0.167948271530684,Lower
4733.36752112,-999,-999,2.5256116231241927,-999.0,18.87152006499844,-999.0,122.42387160303691,139.20641022281387,-999.0,-999.0,0.1543479201787387,Lower
4739.92752112,-999,-999,2.7718537824326908,-999.0,69.26289249903105,-999.0,278.0305404855214,323.50692246902514,-999.0,-999.0,0.1274854392860532,Lower
4746.48752112,-999,-999,2.5678578516242694,-999.0,81.69110625728592,-999.0,138.55159579441414,139.5155364914682,-999.0,-999.0,0.2067320951327669,Lower
4753.04752112,-999,-999,2.2151637325247,-999.0000000000002,97.06990108471936,-999.0000000000002,53.02586322997374,63.62125181006625,-999.0000000000002,-999.0000000000002,0.3374927755138545,Lower
4759.60752112,-999,-999,2.309829568594382,-999.0,110.20179876945004,-999.0,60.93860217707102,56.65829036976918,-999.0,-999.0,0.4015346190543237,Lower
4766.16752112,-999,-999,2.036856619720251,-999.0,113.72834071969984,-999.0,109.98698741487571,113.57967975139113,-999.0,-999.0,0.6603192318220896,Lower
4772.727521119999,-999,-999,2.3634356706397246,-999.0,69.22588459317966,-999.0,112.773701083473,128.9729226977411,-999.0,-999.0,0.1944331042264181,Lower
