MD(ft),PORO(v/v),Permeability(mD),RHOB(g/cm3),DTS(us/ft),DT(us/ft),PEF(B/E),RD(OHMM),RS(OHMM),ROP,DENC(g/cm3),NPHI(v/v),Zone
4264.80118264,-999.0,-999,2.5187617647886187,-999.0,43.53721197135656,-999.0,131.46193476156444,143.84968291445216,-999.0,-999.0,0.1299002458340346,Upper
4271.36118264,0.0909417109129008,-999,2.567489780949084,-999.0,1.1417566115518762,-999.0,145.78074367336174,154.9837865500505,-999.0,-999.0,0.1049299516553512,Upper
4277.92118264,-999.0,-999,2.9818901996884515,-999.0,82.65359817780669,-999.0,69.66675153506276,72.45273705789124,-999.0,-999.0,0.3390560308896516,Upper
4284.48118264,0.1624698439460566,-999,2.447060925098292,-999.0,79.6031589793461,-999.0,73.22085511869727,75.24815577564206,-999.0,-999.0,0.2454507962887533,Upper
4291.04118264,-999.0,-999,2.382196956639981,-999.0,111.70223995847468,-999.0,89.20197993812083,91.72664171239396,-999.0,-999.0,0.5532341875145604,Upper
4297.60118264,0.1703030238628025,-999,2.376321315174511,-999.0,133.14067840297437,-999.0,76.13058439475076,82.54096272794955,-999.0,-999.0,0.7408655362538511,Upper
4304.16118264,-999.0,-999,2.2171896154571904,-999.0,100.84559220713956,-999.0,44.75061938316568,51.41633806513357,-999.0,-999.0,0.4026254769532011,Upper
4310.72118264,0.1869468297975541,-999,2.318788521930407,-999.0,83.27303320471455,-999.0,42.67948101586156,49.78313116727268,-999.0,-999.0,0.2614058229015095,Upper
4317.28118264,-999.0,-999,2.15592219215862,-999.0,126.20995245244052,-999.0,48.79600682659036,59.072609997896045,-999.0,-999.0,0.3769343861060603,Upper
4323.84118264,0.1438055354418871,-999,2.4285809522315738,-999.0,76.4614095804975,-999.0,79.77545655864736,88.7937401234006,-999.0,-999.0,0.20531427894603,Upper
4330.40118264,-999.0,-999,2.491957755067181,-999.0,108.88602141219,-999.0,237.21428718427745,184.9315937764765,-999.0,-999.0,0.2509393621888029,Upper
4336.96118264,0.172810586892577,-999,2.1479061069010905,-999.0,131.65609057040845,-999.0,90.8170229362539,99.76828235826515,-999.0,-999.0,0.6509573585187954,Upper
4343.52118264,-999.0,-999,2.4101582146558505,-999.0,94.89308885038244,-999.0,80.3353489486959,73.77348841463397,-999.0,-999.0,0.214946506216732,Upper
4350.08118264,0.2005063812960115,-999,2.0968096214944483,-999.0,107.44587426229084,-999.0,116.24966115059344,92.36118228726548,-999.0,-999.0,0.6789952904093639,Upper
4356.64118264,-999.0,-999,2.151083025848065,-999.0,129.87540999524256,-999.0,66.22276736741468,77.4694279085041,-999.0,-999.0,0.5064930069559888,Upper
4363.20118264,0.2308461441225437,-999,2.156504861874584,-999.0,126.484465919102,-999.0,43.238949855753546,57.47427978514018,-999.0,-999.0,0.3272056088623268,Upper
4369.76118264,-999.0,-999,2.241093015637853,-999.0,70.28512594600016,-999.0,101.72756046032254,79.26761646727691,-999.0,-999.0,0.2456671297935705,Upper
4376.32118264,0.2247426731001195,-999,2.1565381054508626,-999.0,126.48272345391516,-999.0,43.269182693048656,57.49322235124625,-999.0,-999.0,0.3273701332030428,Upper
4382.88118264,-999.0,-999,2.406317930178434,-999.0,93.83443265034656,-999.0,76.14659421314384,72.17514779185751,-999.0,-999.0,0.2209528178139796,Upper
4389.44118264,0.1374323219933796,-999,2.336433278873059,-999.0,79.26870031616417,-999.0,39.83120173094557,54.86694071931007,-999.0,-999.0,0.1918387891241469,Upper
4396.00118264,-999.0,-999,2.660817436865696,-999.0,46.51947922461307,-999.0,11.114178609240913,9.63572592602834,-999.0,-999.0,0.0581150605270413,Upper
4402.56118264,0.0717859222200443,-999,2.5811976490771755,-999.0,28.770382075709264,-999.0,126.84511754614122,143.6344251177153,-999.0,-999.0,0.1205346494867507,Upper
4409.12118264,-999.0,-999,2.88914034882346,-999.0,81.62112130662102,-999.0,79.3204814418813,86.08244466687125,-999.0,-999.0,0.2363903315783818,Lower
4415.68118264,0.041087577098534,-999,2.790720390909564,-999.0,83.29841317380505,-999.0,80.44964197503063,93.1491106694819,-999.0,-999.0,0.2684524583118949,Lower
4422.24118264,-999.0,-999,2.4625834989005355,-999.0,58.23381990527079,-999.0,267.7540868999524,275.1683811469482,-999.0,-999.0,0.1576034426091989,Lower
4428.80118264,0.1916244700895314,-999,2.387161478343901,-999.0,109.03165412167398,-999.0,92.86842957143617,86.40816241789304,-999.0,-999.0,0.4070603737382993,Lower
4435.36118264,-999.0,-999,2.137658805397062,-999.0,122.69609340997953,-999.0,36.16834486569609,47.41581978619681,-999.0,-999.0,0.3079453057319771,Lower
4441.92118264,0.2341135348833316,-999,2.1862124593402927,-999.0,113.5434382570869,-999.0,55.91548037811,44.463700690625146,-999.0,-999.0,0.3559888117568808,Lower
4448.48118264,-999.0,-999,2.3824782775987017,-999.0,68.4549793996789,-999.0,86.25210731016988,90.88325050364116,-999.0,-999.0,0.1791418704976006,Lower
4455.04118264,0.2325526124985013,-999,2.053900384657492,-999.0,116.02341992244692,-999.0,28.399846137003355,31.2648942191898,-999.0,-999.0,0.4094841657121112,Lower
4461.60118264,-999.0,-999,2.156461005114916,-999.0,126.48676467529744,-999.0,43.19906502903616,57.44928970698946,-999.0,-999.0,0.3269885592762694,Lower
4468.16118264,0.231811596497157,-999,2.2122979231839333,-999.0000000000002,110.61976322972356,-999.0000000000002,52.17579883986523,40.14642188468535,-999.0000000000002,-999.0000000000002,0.3460056997518619,Lower
4474.72118264,-999.0,-999,2.131251611840334,-999.0,78.67433588750161,-999.0,81.52718144060182,68.74527017394185,-999.0,-999.0,0.2662076831160121,Lower
4481.28118264,0.2414017182294443,-999,2.0539006810846776,-999.0,116.02355086915642,-999.0,28.399727566128856,31.26481270171359,-999.0,-999.0,0.4093713966587175,Lower
