MD(ft),PORO(v/v),Permeability(mD),RHOB(g/cm3),DTS(us/ft),DT(us/ft),PEF(B/E),RD(OHMM),RS(OHMM),ROP,DENC(g/cm3),NPHI(v/v),Zone
4755.77818344,-999,-999,2.725118895266436,133.6849590493724,78.96114436506102,8.662198718922356,89.79139783094578,90.8755710269935,29.956492185897183,0.059798248619873,0.2689005052268909,Upper
4762.33818344,-999,-999,2.5220603174504883,108.38135210306748,65.52628355079952,6.220268542979572,233.08184703532416,222.6053391145426,22.371201298604795,0.0609922077519983,0.0922790764513766,Upper
4768.89818344,-999,-999,2.675111491565072,129.7910204151525,75.68037051877745,8.90870601371009,82.71913966654593,68.51268235938238,29.957107669338,0.0255243650358071,0.22433382106814,Upper
4775.45818344,-999,-999,2.5431296452339667,128.4117100966708,74.84046500263692,7.90101072559816,116.1019158036624,137.64757718303383,29.940833742862445,0.004821651794566,0.2087508296775402,Upper
4782.01818344,-999,-999,2.483025958119221,126.2640455554735,77.62678648757488,6.134332674863607,221.8426432133816,266.1667087948906,29.908306005524285,0.0642004346094802,0.1556081785897041,Upper
4788.57818344,-999,-999,2.499641187512512,124.7180797066063,74.84977487356143,6.796836668540808,235.7257566628013,298.01321843473073,25.052524308572785,0.0288124498559605,0.1554091334940553,Upper
4795.13818344,-999,-999,2.482630677394641,130.8696554178156,82.08350331121689,6.893785171732712,119.36997015325824,120.90438640911324,29.97300113544016,0.0516546868241812,0.2226965914005954,Upper
4801.69818344,-999,-999,2.419737460303012,134.1618218863543,81.33217764113975,5.810912897736574,146.0806245923192,129.5175078371722,29.96134379249598,0.0458623297605229,0.1635629936689269,Upper
4808.25818344,-999,-999,2.36943148981554,143.96846066487126,88.44482929669202,5.900886795349374,131.84660307454698,120.69108038050584,30.014539421214494,0.0514888602998101,0.2351516827440419,Upper
4814.81818344,-999,-999,2.368588235530002,144.66982447235893,88.34360442204458,6.181206711157233,271.1556017838831,295.3491191369109,29.454586781354635,0.0351095114476701,0.1908540406662615,Upper
4821.37818344,-999,-999,2.465344197338803,-999.0,87.17685282353594,6.733325637137509,115.26201081123595,109.83323277708818,30.48613254230561,0.0449996928319362,0.2691054002575352,Upper
4827.93818344,-999,-999,2.541929946053646,-999.0,87.9677118732678,7.016405671972168,112.00220858071629,101.00871307032035,24.23103626929283,0.0452944464161223,0.2510031183929239,Upper
4834.49818344,-999,-999,2.4620551796547177,-999.0,88.70189548899216,7.0229129819194185,119.12036716539768,116.34078678299502,40.32733561433158,0.0502505900872462,0.2802036716539767,Upper
4841.05818344,-999,-999,2.4319783488638644,-335.51836353714185,89.0096235229805,6.543692482967552,268.5275488093224,292.07328410431654,28.05432778137097,0.0373474849914147,0.2281902406912695,Upper
4847.61818344,-999,-999,2.356976407721443,145.30459983612272,89.06622577577701,6.064462515073806,-999.0,-999.0,29.35667393978216,0.0376237165501245,0.1971804516122791,Upper
4854.17818344,-999,-999,2.5377499944672266,-999.0,90.16914963151729,6.984100506802047,133.07011663086425,127.62017107335495,26.36394711521192,0.0565999955737812,0.2476499656968046,Upper
4860.73818344,-999,-999,2.4598431007724835,136.56236843944657,83.31843422127608,6.452721324873199,105.46500695080742,99.93103827863207,31.23787661240596,0.04429203388163,0.2006038391890884,Upper
4867.29818344,-999,-999,2.448150552812772,-999.0,88.75087614014676,6.859817426764511,116.06018953580735,109.85560809404868,27.920351969443843,0.0481502369197592,0.273499052320963,Upper
4873.85818344,-999,-999,2.542499877526668,119.47949276293944,69.33854156604097,6.123148380011831,168.8798430114557,159.43416217106693,25.125350217111816,0.0675001336072717,0.0909001224733324,Upper
4880.41818344,-999,-999,2.5204000156995168,143.2501053020409,85.90890079376757,6.903850124654165,110.4200077241624,104.21001274800788,35.37480255964927,0.0730499802186084,0.2335500009419709,Upper
4886.97818344,-999,-999,2.893898674261346,143.43872220967765,77.80732425554346,9.054154043295592,122.49714290087358,146.65759804173865,29.94240313622807,0.0930213891717369,0.2916229719376643,Upper
4893.5381834400005,-999,-999,2.687099874294084,138.7121418489147,82.07214886236146,8.133087881949649,130.79931867393256,188.33427404833225,29.952148636090804,0.0409010810708818,0.3427473916022326,Upper
4900.09818344,-999,-999,2.5189998393215687,129.46465975735654,73.10712097583885,6.201838175528169,156.09880588775223,167.00829025605907,25.37467456271487,0.0581008179992866,0.1512522129802128,Upper
4906.65818344,-999,-999,2.510364810348047,129.7399651513247,75.49218914118003,7.079005703047507,106.6651550381952,111.15963053479868,29.93634571324279,0.0393962761884567,0.181641920203737,Lower
4913.21818344,-999,-999,2.5413403053061887,106.36582737925652,65.26688231781931,6.057096267490824,243.66347494859644,243.2694362430491,22.39269373037765,0.071896516876475,0.0948001161041175,Lower
4919.77818344,-999,-999,2.4318029562943955,115.29508461311453,69.91397568912579,6.52564865867482,385.5072281163274,431.3791990799211,18.21720323364598,0.0203510979398658,0.1013427091596298,Lower
